artist,album,danceability,energy,acousticness,loudness,anger,joy,sadness,surprise
Kel Valhaal,New Introductory Lectures on the System of Transcendental Qabala,0.347,0.624142857,0.243246143,-7.9,0.218696457,0.333881805,0.235187091,0.212234647
Schoolboy Q,Blank Face LP,0.678705882,0.709058824,0.187953529,-6.737235294,0.308477162,0.22932558,0.233607797,0.22858946
Russian Circles,Memorial,0.228,0.6437625,0.093086253,-10.249375,0.269095264,0.199083433,0.231863996,0.299957308
The Killers,Direct Hits,0.494833333,0.838166667,0.044176467,-4.605888889,0.2442461,0.241600993,0.257145118,0.257007789
Fins,FINS,0.6745,0.5842,0.08099828,-15.4576,0.213529954,0.202717453,0.393193177,0.190559416
Anna Calvi,One Breath,0.44325,0.41598125,0.365185,-10.968,0.240979195,0.252177709,0.287758058,0.219085038
Skeletonwitch,Serpents Unleashed,0.317272727,0.979181818,4.20E-06,-5.092090909,0.294734022,0.186543469,0.328517468,0.19020504
The Sea and Cake,Everybody,0.6855,0.5706,0.4072,-9.1694,0.285107216,0.211144514,0.285453058,0.218295213
Björk,Volta,0.447545455,0.604545455,0.540545455,-9.308,0.253723377,0.267972285,0.238328241,0.239976097
Amandine,Solace in Sore Hands,0.454090909,0.307636364,0.533827273,-9.749090909,0.234682027,0.278750838,0.237492113,0.249075021
Lavender Diamond,Imagine Our Love,0.433,0.420285714,0.681692857,-8.775857143,0.206084043,0.28108038,0.256576106,0.25625947
Love of Diagrams,Mosaic,0.341538462,0.799153846,0.144417308,-7.264,0.271053954,0.273064832,0.185323157,0.270558058
Joseph Arthur,Let's Just Be,0.472125,0.7395,0.184565,-6.318625,0.245514104,0.278646019,0.238137836,0.23770204
Stefflon Don,Real Ting,0.658090909,0.842181818,0.135327273,-5.782181818,0.293973895,0.246474569,0.251181438,0.208370098
Gabriel Garzón-Montano,Jardín,0.628,0.32205,0.3998735,-12.8455,0.224722864,0.317604973,0.253094615,0.204577548
Grateful Dead,The Grateful Dead: 50th Anniversary Deluxe Edition,0.511,0.539923077,0.254688462,-12.61315385,0.235213271,0.275029333,0.249752824,0.240004572
Her Space Holiday,Home is Where You Hang Yourself,0.506125,0.5263125,0.225915062,-9.57625,0.226806097,0.253806241,0.275392099,0.243995563
Super Furry Animals,Mwng,0.379257692,0.548653846,0.211102408,-8.706192308,0.239268863,0.241871828,0.242230515,0.276628795
Mark Kozelek,Rock 'N' Roll Singer,0.497714286,0.278728571,0.552447143,-11.90071429,0.244904877,0.268860131,0.268125924,0.218109068
Modest Mouse,The Moon & Antarctica,0.478,0.627333333,0.265527667,-6.7258,0.24274536,0.250260364,0.265125822,0.241868454
Lorn,Nothing Else,0.628076923,0.739461538,0.027224277,-6.789307692,0.251106905,0.152458488,0.160042296,0.436392311
Chief,Modern Rituals,0.450636364,0.690181818,0.131890909,-5.579818182,0.25697075,0.212882073,0.287708563,0.242438614
Gucci Mane,Jewelry Selection,0.697941176,0.428117647,0.122972529,-10.84723529,0.327309744,0.233143703,0.221758824,0.21778773
Philip Selway,Familial,0.5094,0.2488,0.7936,-14.7634,0.246858502,0.269973626,0.262675123,0.220492748
Tamaryn,The Waves,0.312188889,0.732777778,0.4576,-5.724666667,0.24874299,0.261869152,0.230341148,0.259046711
Pale Sketcher,Jesu: Pale Sketches Demixed,0.506,0.541125,0.034968375,-10.35575,0.289336307,0.217111924,0.283597532,0.209954237
Klaxons,Surfing the Void,0.3032,0.9399,0.00187798,-3.9222,0.234268659,0.243880223,0.232242546,0.289608572
Cex,Being Ridden,0.643923077,0.630615385,0.335207692,-10.515,0.263523046,0.238294204,0.289859232,0.208323518
Daniel Lanois,Shine,0.486153846,0.237784615,0.813076923,-17.67423077,0.217489689,0.289429172,0.28268626,0.210394879
CunninLynguists,Southernunderground,0.689966667,0.669033333,0.332830133,-7.6696,0.277815778,0.234182894,0.295535833,0.192465496
Joan of Arc,In Rape Fantasy and Terror Sex We Trust,0.544571429,0.543642857,0.761357143,-10.9105,0.269017194,0.213416172,0.180924736,0.336641898
Hawksley Workman,(Last Night We Were) The Delicious Wolves,0.596636364,0.563363636,0.306707273,-8.694727273,0.298776527,0.263583464,0.238009703,0.199630306
Akrobatik,Balance,0.7258,0.7936,0.13582,-5.6306,0.288554285,0.250335532,0.229129419,0.231980764
Common,Electric Circus,0.681846154,0.512846154,0.156663077,-10.31669231,0.240934288,0.29250339,0.243369941,0.223192381
Starlight Mints,Drowaton,0.588083333,0.659916667,0.230871667,-8.480666667,0.245321737,0.246701066,0.264614344,0.243362853
Bruce Springsteen,We Shall Overcome: The Seeger Sessions,0.385888889,0.6645,0.342033333,-7.261777778,0.247001639,0.241064,0.256869211,0.25506515
Simon Joyner,Beautiful Losers: Singles and Compilation Tracks 1994-1999,0.510666667,0.323761905,0.685661905,-12.35485714,0.232509873,0.260519245,0.261373366,0.245597515
Madlib,Beat Konducta Vol. 1-2: Movie Scenes,0.607371429,0.6876,0.236592486,-6.7436,0.255121848,0.269229334,0.23605909,0.239589728
Booka Shade,Movements,0.719666667,0.649666667,0.114017167,-8.944833333,0.29786561,0.217754373,0.218397382,0.265982635
Phoenix,Wolfgang Amadeus Phoenix,0.5774,0.6785,0.209237,-7.4712,0.230827535,0.244234874,0.26639561,0.258541981
El Grupo Nuevo de Omar Rodriguez-Lopez,Cryptomnesia,0.294818182,0.933363636,0.090733727,-6.208181818,0.293277198,0.245784561,0.225864376,0.235073865
Black Moth Super Rainbow,Eating Us,0.514090909,0.631636364,0.108959091,-8.322636364,0.2645224,0.273056766,0.237063672,0.225357162
UGK,UGK 4 Life,0.7135,0.6831875,0.091258313,-6.84875,0.320028361,0.228812365,0.232118649,0.219040625
Grizzly Bear,Veckatimest,0.458,0.425916667,0.52925,-10.426,0.242323203,0.255896355,0.229535938,0.272244504
Au Revoir Simone,"Still Night, Still Light",0.448916667,0.441383333,0.3664675,-12.09575,0.231778621,0.260222101,0.247600159,0.260399119
Jeremy Enigk,OK Bear,0.451833333,0.475416667,0.216354692,-9.3835,0.24021633,0.260512762,0.253618953,0.245651955
Lucero,"Rebels, Rogues & Sworn Brothers",0.33375,0.653341667,0.21273025,-7.26925,0.250060538,0.270337383,0.254004328,0.225597751
Angela Desveaux,Wandering Eyes,0.4794,0.50258,0.311136,-10.9372,0.308784549,0.171362806,0.28794882,0.231903825
Animal Collective,Hollinndagain,0.347285714,0.670428571,0.658,-10.43628571,0.260206246,0.262848131,0.2402308,0.236714822
Ben Kweller,Ben Kweller,0.634545455,0.512727273,0.224178636,-7.395818182,0.22091863,0.249179178,0.282591598,0.247310594
Active Child,Mercy,0.5552,0.3607,0.6125,-11.3737,0.219821895,0.296631394,0.242168055,0.241378656
Heather Woods Broderick,Glider,0.381111111,0.248888889,0.851666667,-13.91311111,0.226711665,0.265684204,0.272425757,0.235178373
Meek Mill,Dreams Worth More Than Money,0.6305,0.653785714,0.144810643,-6.304714286,0.317132375,0.22154831,0.240450326,0.220868989
Failure,The Heart Is a Monster,0.419166667,0.62085,0.226080138,-11.57255556,0.268676403,0.253589462,0.247326013,0.230408122
Tyga,The Gold Album: 18th Dynasty,0.719916667,0.71525,0.228583333,-5.3035,0.365830403,0.207803878,0.245321935,0.181043784
Lone,Lemurian,0.342588235,0.662823529,0.391768235,-7.113,0.22535889,0.342889459,0.264703089,0.167048562
Darker My Love,Alive As You Are,0.420818182,0.672181818,0.147447218,-7.122636364,0.237877748,0.275205487,0.235905995,0.251010771
Seu Jorge & Almaz,Seu Jorge & Almaz,0.621,0.568666667,0.225769167,-11.53041667,0.241890413,0.272906342,0.232318191,0.252885054
Maximum Balloon,Maximum Balloon,0.678142857,0.810142857,0.011792679,-5.381928571,0.250340216,0.290006001,0.233097326,0.226556457
Christopher Willits,Tiger Flower Circle Sun,0.431726667,0.342230667,0.706333333,-21.21566667,0.252953533,0.252120269,0.239031443,0.255894755
Clubfeet,Gold on Gold,0.6647,0.7377,0.20968,-6.3317,0.312114823,0.223420318,0.243254749,0.221210109
Queens of the Stone Age,Rated R [Deluxe Edition],0.364346154,0.877307692,0.179333462,-4.943192308,0.256447855,0.242880658,0.241890318,0.258781168
Regina,Puutarhatrilogia,0.72,0.5118,0.4338,-9.092,0.242212156,0.261726206,0.253428589,0.24263305
CFCF,Drifts,0.652333333,0.8035,0.139467833,-8.0335,0.229939243,0.2300435,0.252382793,0.287634463
Dean Wareham,Dean Wareham,0.482777778,0.464333333,0.249255556,-10.90433333,0.19974201,0.275034438,0.279634418,0.245589134
Tensnake,Glow,0.6776875,0.5980625,0.070137938,-7.4848125,0.26398536,0.262561845,0.238095905,0.235356889
Thou,Heathen,0.2031,0.50276,0.276388506,-11.1287,0.282114871,0.226849157,0.271010696,0.220025276
Frankie Cosmos,Zentropy,0.4678,0.453,0.5849,-8.8186,0.247082891,0.263886471,0.272901086,0.216129552
Cynic,Kindly Bent to Free Us,0.271,0.669,0.199284375,-9.349,0.243546047,0.287444004,0.244906603,0.224103346
Soul Position,Unlimited EP,0.733833333,0.696666667,0.193356667,-8.168833333,0.301136087,0.227040108,0.24404254,0.227781265
Jawbreaker,Etc.,0.288,0.9531,0.007229477,-5.3588,0.258208434,0.240762739,0.252989805,0.248039022
Lone Pigeon,Concubine Rice,0.482307692,0.329807692,0.691069231,-13.73823077,0.208999707,0.337775989,0.185864761,0.267359543
Ill Lit,WACMusic,0.535416667,0.334808333,0.458775833,-13.78666667,0.213665996,0.295956412,0.301194807,0.189182786
The Range,Potential,0.532909091,0.682818182,0.074606182,-8.749181818,0.245079692,0.232938658,0.287373906,0.234607744
Låpsley,Long Way Home,0.620083333,0.469083333,0.638341667,-9.108,0.238564135,0.263683908,0.272095392,0.225656566
M. Ward,More Rain,0.468333333,0.539083333,0.4126925,-12.56408333,0.239962092,0.270869019,0.253345349,0.235823541
Big Ups,Before a Million Universes,0.521769231,0.685692308,0.136186923,-6.486461538,0.237722923,0.245887007,0.271552056,0.244838014
Methyl Ethel,Oh Inhuman Spectacle,0.424916667,0.599083333,0.366281667,-8.319666667,0.23907126,0.229302,0.252434483,0.279192257
Carter Tanton,Jettison The Valley,0.536777778,0.513222222,0.075523333,-10.102,0.226510675,0.255909135,0.279296618,0.238283573
Tiga,No Fantasy Required,0.766090909,0.582363636,0.169812727,-11.20909091,0.251833635,0.267475458,0.262527675,0.218163232
Fatima Al Qadiri,Brute,0.351909091,0.481,0.693636364,-10.20454545,0.311569603,0.194275593,0.246989227,0.247165576
A.A. Bondy,American Hearts,0.492916667,0.350916667,0.414249167,-11.30866667,0.24627177,0.278823636,0.262413757,0.212490837
Calvin Harris,I Created Disco,0.7008,0.571716,0.150426127,-7.603933333,0.235475443,0.27370919,0.255538884,0.235276484
White Williams,Smoke,0.732454545,0.561545455,0.219809091,-10.60981818,0.219794552,0.296570772,0.215485765,0.268148911
Son Volt,Honky Tonk,0.484545455,0.515636364,0.665545455,-8.850363636,0.22457635,0.299271029,0.248559393,0.227593228
Devendra Banhart,Mala,0.630285714,0.317,0.698571429,-14.60242857,0.247644752,0.27706431,0.258765049,0.216525889
Toy Love,Toy Love,0.5945,0.586166667,0.622,-8.17925,0.233063342,0.268913439,0.2653769,0.232646319
Young Dreams,Between Places,0.414555556,0.669777778,0.331033333,-8.298666667,0.232136123,0.247615445,0.278340725,0.241907708
Apparat,Krieg und Frieden (Music for Theatre),0.25238,0.4734,0.53274,-11.5453,0.269460143,0.297554141,0.229201351,0.203784364
David Bowie,The Next Day,0.538142857,0.702857143,0.051980357,-6.3765,0.229265423,0.274293381,0.259883924,0.236557273
Golden Grrrls,Golden Grrrls,0.288636364,0.911454545,0.254727273,-5.951363636,0.254308863,0.241786706,0.234966483,0.268937948
Deathfix,Deathfix,0.428714286,0.699714286,0.133225714,-7.389142857,0.290227742,0.189649597,0.315248013,0.204874649
Wannadies,Before & After,0.580214286,0.669214286,0.146399429,-7.176214286,0.263877552,0.294615166,0.223891148,0.217616133
John Vanderslice,Cellar Door,0.557416667,0.505,0.405291667,-8.792,0.23935019,0.24674616,0.285666659,0.228236991
Camera Obscura,Underachievers Please Try Harder,0.498636364,0.507818182,0.449236364,-10.67745455,0.241771267,0.297900446,0.236309965,0.224018323
Jason Molina,Pyramid Electric Co.,0.410714286,0.027482857,0.957714286,-17.47157143,0.23289691,0.254395129,0.26519479,0.247513171
Stereolab,Margerine Eclipse,0.475833333,0.572416667,0.028122875,-12.31708333,0.240374449,0.284640702,0.226439049,0.2485458
Sera Cahoone,Only as the Day Is Long,0.6097,0.3751,0.44786,-10.9987,0.229458451,0.250359466,0.272830639,0.247351445
R.E.M.,Accelerate,0.318318182,0.799636364,0.033001091,-3.835454545,0.260889385,0.23400409,0.25450408,0.250602445
Rick Ross,Trilla,0.5276,0.7796,0.093608667,-4.9542,0.272750319,0.256617721,0.260885842,0.209746118
American Steel,Jagged Thoughts,0.47075,0.8665,0.075513333,-4.789,0.252196625,0.249229082,0.271518153,0.22705614
Built to Spill,Ancient Melodies of the Future,0.34,0.7638,0.00299941,-5.4795,0.26804323,0.214628268,0.233847801,0.283480701
The Lucksmiths,Why That Doesn't Surprise Me,0.535428571,0.514928571,0.454,-10.58057143,0.231801736,0.256329031,0.272176759,0.239692474
Múm,Yesterday Was Dramatic - Today Is OK,0.449364706,0.528464706,0.303498706,-13.06258824,0.189482989,0.228500259,0.410208457,0.171808295
Tricky,Blowback,0.677076923,0.706538462,0.197004077,-7.472230769,0.258281734,0.258348335,0.257250742,0.226119189
Animal Collective,Danse Manatee,0.35615,0.331225,0.104440333,-19.13866667,0.238913459,0.270994875,0.251007971,0.239083695
The Beta Band,Hot Shots II,0.5636,0.4266,0.277865,-12.732,0.22642537,0.246105859,0.265272006,0.262196765
The Strokes,Room on Fire,0.476272727,0.750909091,0.066941873,-4.454545455,0.293389912,0.212862914,0.266861898,0.226885275
Rachel's,Systems/Layers,0.317631579,0.305178947,0.769368421,-18.79,0.30513807,0.24169533,0.2365725,0.216594101
Aesop Rock,Bazooka Tooth,0.625866667,0.753666667,0.288666667,-8.261,0.303871008,0.229173664,0.254062684,0.212892643
Kid Koala,Some of My Best Friends Are DJs,0.563066667,0.469326667,0.527557333,-14.877,0.147041918,0.37566677,0.175055146,0.302236167
Varg,Nordic Flora Series Pt. 3: Gore-Tex City,0.518230769,0.641615385,0.371879703,-13.53630769,0.286101499,0.275866302,0.224532353,0.213499846
The Spirit of the Beehive,Pleasure Suck,0.294083333,0.677916667,0.218336083,-11.55891667,0.260477711,0.236258443,0.261370076,0.24189377
Annie Hardy,Rules,0.378833333,0.404333333,0.420991667,-8.869166667,0.238134781,0.242100103,0.264115771,0.255649346
Sade,Love Deluxe,0.598,0.294666667,0.542711111,-14.25611111,0.206986226,0.322713767,0.258046617,0.212253389
The New Pornographers,Whiteout Conditions,0.527181818,0.896181818,0.115008182,-4.004454545,0.262742521,0.247007763,0.252194695,0.238055021
Cory Branan,Adios,0.533357143,0.576214286,0.285784643,-9.199857143,0.234150306,0.257828038,0.244147796,0.26387386
Clark,Death Peak,0.49,0.596111111,0.275606667,-9.253111111,0.234799115,0.256720365,0.240427742,0.268052779
Father John Misty,Pure Comedy,0.431076923,0.305153846,0.645923077,-11.39861538,0.246257259,0.254389344,0.259827926,0.239525471
Diet Cig,Swear I’m Good at This,0.468333333,0.554325,0.15746,-9.691083333,0.260505891,0.237860267,0.287132135,0.214501706
DIANA,Perpetual Surrender,0.375375,0.58475,0.4168,-9.613875,0.220560768,0.267843494,0.268468687,0.243127052
Crocodiles,Crimes of Passion,0.4399,0.8816,5.05E-05,-4.3925,0.236477693,0.246896617,0.295966715,0.220658975
Julianna Barwick,Nepenthe,0.1413,0.2879,0.9066,-15.175,0.188137311,0.220929313,0.245342374,0.345591002
Still Life Still,Mourning Trance,0.3481,0.6807,0.09546925,-8.1749,0.252522453,0.301042594,0.230004718,0.216430235
A$AP Ferg,Trap Lord,0.752230769,0.728230769,0.167095385,-6.091384615,0.347349115,0.201282261,0.256672702,0.194695921
Alabama Shakes,Sound & Color,0.451894737,0.611368421,0.460517579,-5.964684211,0.239298167,0.262151941,0.256695444,0.241854449
Calexico,Edge of the Sun,0.463166667,0.575388889,0.291922222,-9.391222222,0.247190838,0.257686297,0.246276726,0.248846139
Passion Pit,Kindred,0.524928571,0.701428571,0.1866415,-5.3355,0.25345274,0.243486232,0.25925462,0.243806408
Tribulation,The Children of the Night,0.2738,0.8079,0.10589645,-6.4052,0.209328339,0.236377802,0.275502906,0.278790952
Wire,Wire,0.634538462,0.573923077,0.271923077,-8.233615385,0.246558505,0.262739279,0.256143274,0.234558942
Liz Phair,Somebody's Miracle,0.465571429,0.740857143,0.076482284,-5.138428571,0.233794881,0.275892367,0.261509596,0.228803157
Blackalicious,The Craft,0.717928571,0.757857143,0.116272929,-6.565642857,0.266280296,0.277377834,0.235146808,0.221195063
Giant Drag,Hearts and Unicorns,0.385357143,0.605622571,0.10888486,-6.753785714,0.24896959,0.266075701,0.27580169,0.20915302
Amadou & Mariam,Dimanche à Bamako,0.627333333,0.726,0.60114,-6.990266667,0.235697436,0.254960603,0.2366743,0.272667661
Broken Spindles,Inside/Absent,0.7382,0.5047,0.4661832,-11.9156,0.244656468,0.197395761,0.314285628,0.243662143
Unknown Mortal Orchestra,Unknown Mortal Orchestra,0.673,0.813444444,0.305222222,-5.892111111,0.241064059,0.251851877,0.250338889,0.256745175
"1,2,3",New Heaven,0.5034,0.6487,0.123051,-7.8158,0.225736962,0.2735104,0.283018435,0.217734203
Ty Segall,Goodbye Bread,0.3318,0.5389,0.02433542,-7.0296,0.231842964,0.269129096,0.253385815,0.245642124
Bodies of Water,Twist Again,0.484083333,0.527858333,0.3866275,-8.209833333,0.22504631,0.297638572,0.258013528,0.21930159
The (International) Noise Conspiracy,The First Conspiracy,0.47425,0.901416667,0.215016667,-5.270666667,0.246766439,0.246140353,0.261082963,0.246010245
4 Hero,Creating Patterns,0.544538462,0.701230769,0.169505846,-8.516692308,0.282734312,0.263233053,0.256950103,0.197082532
Haywood,"We Are Amateurs, You and I",0.420222222,0.665444444,0.326469778,-7.162555556,0.224179721,0.335759934,0.228246127,0.211814217
David Axelrod,David Axelrod,0.386411765,0.490882353,0.424641176,-9.461411765,0.330773223,0.321682848,0.222486519,0.12505741
Aphex Twin,Drukqs,0.5535,0.398143733,0.590816867,-17.9078,0.248838587,0.311715468,0.214313802,0.225132143
Heavenly,Heavenly vs. Satan,0.3445,0.6156,0.1625591,-11.9074,0.213719486,0.274579494,0.252867304,0.258833716
Sufjan Stevens,Enjoy Your Rabbit,0.3705,0.598321429,0.476521429,-11.19364286,0.253163882,0.259714734,0.234509617,0.252611768
Charlotte Gainsbourg,Stage Whisper,0.553578947,0.646473684,0.171580226,-7.828947368,0.249000229,0.25539926,0.249550681,0.24604983
Desertshore,Drawing of Threes,0.4595,0.16597,0.7814,-18.7532,0.245485646,0.226287234,0.267970875,0.260256245
Fred Falke,Part IV,0.65475,0.739666667,0.093900733,-7.94025,0.267751228,0.267967903,0.260784188,0.203496681
Laura Veirs,Tumble Bee,0.567692308,0.345557692,0.849538462,-13.34853846,0.223234861,0.246023733,0.277950655,0.252790751
Phoenix,Wolfgang Amadeus Phoenix [Remix Collection],0.596666667,0.751666667,0.2634426,-8.035,0.243517907,0.23200005,0.253766607,0.270715435
Vic Chesnutt,At the Cut,0.4753,0.27812,0.39837,-12.7807,0.255389753,0.242037976,0.266812788,0.235759483
Zero 7,Yeah Ghost,0.584133333,0.5708,0.268498667,-9.384333333,0.245769767,0.287246553,0.227974598,0.239009082
Spiral Stairs,The Real Feel,0.475533333,0.591533333,0.05723879,-10.41633333,0.226481215,0.213993603,0.234805688,0.324719494
Flight of the Conchords,I Told You I Was Freaky,0.749153846,0.568923077,0.354361538,-8.279153846,0.236717398,0.26068524,0.253587232,0.24901013
Kings of Convenience,Declaration of Dependence,0.617923077,0.262461538,0.891538462,-15.72130769,0.223580638,0.255966297,0.257975564,0.262477501
Madonna,Celebration,0.695891892,0.798135135,0.124442676,-5.39572973,0.223368619,0.301983742,0.244468748,0.23017889
"Freeway, The Jacka",Highway Robbery,0.597733333,0.653533333,0.066636,-8.421,0.248409982,0.272825517,0.270575879,0.208188622
